0, -1, -10, 3, 0, 0, -1, 3, 
-21, 0, 9, 0, -2, -1, -2, 1, 
4, 0, 18, 1, -1, -1, 4, 0, 
-3, -1, 4, -5, -1, -2, -1, -3, 
-3, -1, 6, -1, -1, -1, -2, -1, 
0, 1, 2, -3, -1, -1, -5, 1, 
1, -2, -22, 0, -1, 0, -3, 2, 
-4, 0, -3, -1, -1, -3, 1, -1, 
-1, -2, 4, 0, -3, 0, -3, -2, 
-7, 3, 47, 5, 0, 1, 2, -1, 
2, 7, 7, 0, 0, 0, -1, 11, 
-2, -13, 7, -1, -3, -1, -2, -2, 
-3, -36, -38, -6, -5, -5, -5, -5, 
-2, 9, 24, 15, 1, -1, 0, -1, 
0, -4, -30, -10, -2, -2, 0, -1, 
-2, 5, -1, -4, 1, -1, 1, -3, 
3, 42, -43, -7, -1, 0, 1, 1, 
-9, -9, -40, -8, -3, -2, 4, 6, 
-2, 2, 15, 3, -1, 0, 1, 2, 
2, -3, 4, 1, 1, 2, -2, -2, 
-4, 8, -3, -1, -1, -1, -1, 9, 
5, 32, -10, -2, -1, 1, 1, 1, 
-1, -6, 8, 5, 1, -2, -1, -5, 
-3, -5, -13, -1, 0, 0, -2, -2, 
-9, -7, -22, 0, 0, 0, -1, -5, 
-10, -4, 18, 2, 2, 1, -1, -2, 
-11, -17, -25, -5, -1, 2, 5, -3, 
6, 30, 14, 3, -1, -1, -6, 4, 
-5, -13, 3, 1, 1, -2, -4, -13, 
-2, -12, -7, -1, -1, -1, 5, 3, 
-7, 6, -5, 1, 0, -1, 3, 3, 
-8, 19, 3, -1, 0, 1, -5, 1, 
5, -8, -23, 0, 1, 1, -2, 3, 
7, -29, -24, -6, -3, -1, -2, 4, 
-21, -14, -1, 0, 0, 1, 2, -7, 
12, 50, -6, -1, 2, -1, -3, 11, 
9, -45, -31, -3, 0, -1, -4, 2, 
0, 8, 5, -3, -3, -1, -2, -2, 
0, 15, 7, -3, -2, 1, 1, 13, 
20, 23, 2, 1, -2, -1, 5, 3, 
-26, -35, -22, -5, -2, -2, -5, -13, 
-21, 45, 12, 1, -1, -2, 6, -6, 
-4, 23, -10, 1, 3, 2, 10, 7, 
-6, -5, -6, 0, 0, -1, 0, -3, 
-19, 5, 21, -1, -2, 1, 8, 14, 
6, -34, 16, 1, -3, -1, 0, -4, 
-9, -21, -2, -2, -2, -1, -4, -6, 
-8, 22, -9, -2, 0, -1, -6, 2, 
-11, 49, 15, 3, 1, 0, 2, -12, 
-8, -25, -4, -1, -1, 0, 2, 6, 
1, -1, 4, -1, -1, -2, -1, 1, 
3, -52, -23, -3, -4, -2, -12, -2, 
-5, -83, -56, -13, -5, -4, -7, -1, 
3, -34, -18, -3, -2, 1, -2, 7, 
6, -16, 11, 1, 1, 0, -4, 4, 
11, 61, 40, 3, -1, 0, 6, -10, 
-6, -28, 8, 3, -1, -3, -2, 4, 
14, 52, 44, 5, -1, 1, 3, -3, 
-9, 55, 0, 0, -1, 0, 2, 1, 
-10, -9, 11, 2, 0, -4, -6, -14, 
2, 5, -25, -9, -2, -3, -2, 5, 
2, -2, 14, 1, -1, -1, 0, 3, 
1, -9, -5, -4, -1, 1, 8, 5, 
-3, 2, -3, 1, 0, 2, 17, 4, 
-11, -24, -8, -3, -2, -4, -4, -4, 
12, 75, 45, 6, 2, 3, 9, -2, 
-9, -25, 11, -4, -1, -3, -3, 5, 
1, -42, -2, 0, -3, -1, -3, -8, 
10, 57, 24, 5, 1, -2, -3, -3, 
10, 2, -3, 0, -1, 0, 6, -4, 
-11, -29, 3, -2, -2, -1, 5, -18, 
-12, -21, -2, 1, -1, -5, -3, 2, 
7, -54, -6, -7, -3, -3, -11, -4, 
4, 22, -32, -2, -1, 5, 5, -4, 
